Language_ID,Macroarea_Code,Language_Name,Family_name_Code,level_code,Latitude,Longitude,GB030,GB028,GB131,GB042,GB133,GB031,GB092,GB132,GB090,GB065,GB130,GB089,GB091,GB093,GB094,GB044,GB107,GB043,GB084,GB083,GB074,GB080,GB070,GB025,GB082,GB058,GB071,GB052,GB072,GB137,GB021,GB138,GB022,GB051,GB023,GB038,GB024,GB020,GB054,GB035,GB036,GB053,GB057,GB079,GB197,GB196,GB075,GB081,GB039,GB171,GB170,GB037,GB165,GB086,GB166,GB172,GB193,GB108,GB073,GB129,GB111,GB192,GB299,GB198,GB098,GB155,GB103,GB096,GB318,GB095,GB139,GB298,GB059,GB136,GB117,GB319,GB316,GB320,GB317,GB104,GB186,GB114,GB115,GB149,GB321,GB185,GB068,GB121,GB099,GB147,GB313,GB116,GB312,GB309,GB184,GB120,GB158,GB109,GB110,GB119,GB177,GB105,GB433,GB113,GB431,GB069,GB430,GB432,GB315,GB324,GB148,GB314,GB156,GB126,GB151,GB334,GB027,GB262,GB286,GB408,GB026,GB409,GB263,GB264,GB260,GB326,GB134,GB041,GB333,GB410,GB415,GB327,GB285,GB160,GB291,GB152,GB159,GB305,GB521,GB336,GB335,GB520,GB124,GB048,GB047,GB257,GB297,GB122,GB302,GB519,GB135,GB167,GB328,GB118,GB140,GB049,GB203,GB306,GB522,GB303,GB150,GB250,GB400,GB046,GB187,GB323,GB329,GB322,GB254,GB330,GB331,GB146,GB256,GB252,GB253,GB304,GB325,GB188,GB275,GB127,GB276,GB300,GB265,GB123,GB266,GB273,GB270,GB403,GB301,GB402,GB204,GB422,GB421,GB296,GB401
wala1266,4,Wala,13,2,-8.81936,160.741,0,1,0,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,,,0,1,1,0,0,0,0,,0,0,,0,,0,0,2,0,1,0,0,0,1,0,0,1,,0,1,,1,0,1,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,,,1,0,0,1,1,0,1,0,0,0,0,0,0,0,,0,0,1,,0,1,0,0,0,0,0,0,1,,1,1,,1,0,1,0,0,1,1,,0,0,1,1,,1,,0,0,0,,1,0,0,1,0,,2,0,1,0,,,0,,,,0,,,0,0,,,,,0,0,,,,,,,,,,,,1,,,0,1,,1
wall1257,4,East Uvean,13,2,-13.2903,-176.207,0,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,,0,1,0,0,0,1,1,0,0,1,1,1,2,0,1,0,1,0,0,,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,,1,0,,1,1,0,1,0,0,,1
walm1241,1,Walmajarri,148,2,-19.7229,126.113,0,1,,0,,,,,,3,,1,,,,,,,,,0,,,3,,0,,0,,,0,,,,,,,0,0,,,0,0,,,,,,,0,0,,,,,0,3,,,,,0,1,,,1,1,,0,,0,0,0,0,,,,,,0,,,,,,,,,,0,,,,0,,,,0,0,,,,0,1,0,,0,1,,,,,,,,0,1,0,,,,1,0,0,0,0,,0,0,,0,,,,,,,0,,,,,0,,,0,,1,,,,,,0,,,,,,,1,,,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,
wamb1257,2,Wambule,165,2,27.14808,86.47646,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,0,0,1,0,1,0,0,0,0,0,1,,0,0,,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,,1,0,0,1,0,1,1,0,0,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,,0
wamb1258,1,Wambayan,121,2,-17.496,135.683,1,1,1,0,1,1,0,1,0,3,3,0,0,0,0,1,0,1,1,0,0,1,1,3,0,0,1,0,1,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,,,0,0,0,,,0,,1,,,,0,1,0,1,,,,0,0,0,0,,0,1,,1,0,0,,,,,0,,1,1,0,,,0,0,0,0,,0,,,,0,1,0,0,0,,1,,1,,0,,,,,0,,0,0,1,,1,,,,1,,,,,,1,0,,,,,,0,,1,1,,,,,,0,1,1,,,0,,,1,,,1,0,1,,,,,0,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,,,,
wamb1259,4,Wambon,141,2,-5.44334,140.48,0,0,0,0,1,0,0,0,0,,,1,1,0,0,0,1,0,1,1,0,1,0,,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,,,1,0,0,,,1,,0,,,,0,0,0,1,,,,0,0,0,0,,0,1,,0,1,0,,,,,0,,0,0,0,,,0,0,0,0,,0,,,,1,1,0,1,1,,0,,0,,0,,,,,0,,,0,1,,1,,,,0,,,,,,1,0,,,,,,1,,1,1,,,,,,,0,1,,,1,,,1,,,1,0,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
wand1267,4,Wandamen,13,2,-2.25622,133.996,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,,0,0,0,0,1,0,,,0,0,0,1,0,0,0,,,0,0,1,0,0,0,0,0,,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,1,,0,1,0,0,2,,1,0,,1,,,,,0,,,0,0,1,,,,0,0,,,,,0,,,,,,0,,0,,0,0,,
wand1278,0,Wandala,1,2,11.3169,13.8996,0,1,0,0,0,0,0,1,0,2,2,1,1,1,0,1,0,0,0,1,1,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,,1,0,0,0,0,1,0,1,1,0,0,,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,,0,0,,1,0,1,,1,0,0,0,0,0,,1,0,1,1
wang1291,1,Ngiyambaa,148,2,-30.6481,146.18,0,1,,1,,1,0,,0,1,,0,0,0,0,1,0,1,0,1,0,1,1,,1,0,1,0,1,0,0,1,1,0,1,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,,0,0,0,,0,1,0,0,1,,1,0,0,0,0,,0,1,0,0,1,0,1,0,1,1,0,0,,,0,,1,0,0,0,1,0,0,,0,1,1,0,0,,0,1,0,0,,0,1,1,1,1,1,,0,1,1,,,1,0,,1,0,,1,0,0,0,1,0,0,0,,0,,1,0,1,0
wanm1242,1,Wanman,148,2,-22.7078,122.325,0,1,1,0,0,1,0,0,0,1,,1,1,1,0,1,,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,,0,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,0,1,0,1,,0,1,,0,0,0,,0,0,1,0,0,0,0,0,,0,1,1,,0,1,0,0,0,,,0,1,0,1,1,,0,0,,0,,0,1,0,,0,0,0,0,,0,0,,,,1,1,0,0,0,1,,,0,0,,,,0,0,,0,,0,1,,0,0,,,0,0,1,0,0,0,,0,0,,,,,,1,,0,0,0,,,1,0,0,0,,0,,,,0,,,,,,0,,0,,,,,,,,,,,,,,,0
wann1242,0,Wan,115,2,7.88773,-5.82092,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,1,1,0,0,,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,,1,0,,0,0,0,0,0,,0,1,,1,1,1,,,,,0,0,0,0,0,,0,0,0,0,0,,0,,,0,1,,0,0,0,0,0,,0,,0,,,,,0,,0,0,0,,0,,0,,0,,,,,,1,1,,,,,0,1,,0,,,,,,,0,1,1,0,,0,,,0,1,,0,1,,2,,,,0,0,,,,,,,1,,,0,0,1,0,,,0,0,,0,,,1,,0,,,,,0,,,,
waor1240,5,Waorani,-1,2,-1.12312,-76.683,1,,0,0,0,,0,1,0,1,1,1,1,0,0,1,1,,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,1,1,1,0,0,0,0,0,0,1,,,,0,,,0,0,0,0,,0,,1,0,0,0,0,0,0,0,0,0,,,0,1,1,,1,0,,0,,0,,0,0,0,0,0,0,0,1,0,,0,0,,0,,,,0,,0,1,0,,1,0,,1,1,,0,0,,,0,0,0,0,1,0,1,,,,,,,,,,,0,,,,,0,
wapi1253,5,Wapishana,8,2,2.58744,-59.8021,1,0,0,,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,,3,0,0,0,,1,1,0,,,1,0,0,,,,,1,,,,0,1,0,0,,,,1,1,0,0,,0,0,,1,1,0,,,,,0,,1,1,0,,,1,,0,1,,,,,,,,0,0,,1,,,1,,,,,,,0,,0,1,0,,1,,,,,,,,,,,,,,,,,0,,,0,,,,,,1,1,1,,,0,,,1,,,,1,1,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,0,,,,,,,,,,,
wapp1239,3,Wappo,212,2,38.25,-122.5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,0,1,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,,,0,0,0,1,0,0,1,0,0,0,1,0,,0,0,0,0,,0,0,,1,0,,,0,0,,,0,0,0,0,0,1,0,0,0,1,,2,1,0,,0,1,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0
wara1292,0,Samue,11,2,10.7283,-5.37515,1,,,1,,0,,,,1,1,,,,,1,,0,1,0,0,,,2,0,0,,0,,1,1,0,0,0,1,0,2,1,0,0,0,1,0,,0,0,1,,1,0,1,0,0,1,0,0,2,,,0,,0,1,1,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,,,1,,,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,1,,1,,,1,,1,0,,,0,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
wara1294,4,Anta-Komnzo-Wára-Wérè-Kémä,203,2,-8.64917,141.52,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,,0,0,0,0,0,1,0,1,0,0,0,0,1,,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0
wara1300,4,Waray (Philippines),13,2,11.4911,125.012,0,0,1,,0,0,1,0,1,3,2,0,0,0,1,1,0,0,1,1,1,,1,2,1,0,1,0,1,0,1,,1,1,0,0,,1,0,1,0,0,0,1,0,0,1,1,,0,0,,0,1,1,0,2,,1,0,,0,1,,,1,1,,1,,1,0,,1,,,,,,1,0,,1,0,0,,,0,,1,0,,1,0,,0,1,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,,0,,,1,0,0,1,,,,,,,1,0,0,,,1,,1,,1,0,,0,0,,1,1,,,1,0,,,,,,,1,1,0,,0,,1,,0,1,,,,1,,,1,,,,1,0,,1,0,0,0,,,,,,1,,0,1,,,,
wara1303,5,Warao,-1,2,7.50851,-59.3528,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,,0,0,1,1,0,,1,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,,1,1,1,0,1,,,,0,0,0,1,0,1,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,
ward1246,1,Wardaman,204,2,-15.4155,132.604,0,1,0,0,0,0,1,1,1,3,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,1,,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,1,1,,,,0,1,0,0,0,0,,,1,,1,1,0,0,0,0,0,0,1,0,,,1,0,0,1,0,,0,1,0,,0,0,0,0,1,1,,0,0,,0,0,,,,0,0,1,0,0,0,,,,0,,1,,,,0,0,0,,0,0,0,
ware1253,4,Warembori,13,2,-1.65941,137.566,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,,0,0,0,,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,,1,0,1,0,0,0,1,0,0,0,0,,0,1,0,0,1,0,,0,,1,0,0,1,0,0,0,0,1,0,0,,0,0,,0,0,0,,0,0,1,,,,0,,1,,1,,0,,0,,,,,1,0,,0,0,,0
ware1255,5,Warekena do San Miguel,8,2,2.904099,-67.092099,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,,0,1,0,1,,0,1,0,1,0,0,1,,1,,0,1,,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,,3,,1,0,1,0,1,0,,1,,,1,,1,0,0,1,,0,0,0,0,0,,0,1,0,0,1,1,,,1,0,0,1,,0,1,,,,1,,,1,1,1,0,0,0,0,,,0,0,1,0,0,,0,1,1,0,0,0,0,0,,,0,0,0,0,1,1,1,0,,,0,1,0,0,,,1,,0,0,,,,1,0,,1,0,,1,0,1,,0,1,,,,1,,,,,,,,,,,,,0,0,1,,,,,,,,,,,0,0,,
wari1268,5,Wari',28,2,-10.69948,-64.56152,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,,0,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,,0,0,,0,0,1,0,0,0,0,,,,
warj1242,2,War-Jaintia,12,2,25.1154,91.6266,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,,1,1,0,1,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,1,,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,,,0,0,1,0,0,0,0,,1,,0,,0,1,1,0,1,0,0,0,1,1,,,1,0,,,,0,,1,1,,0,0,,1,,1,1,1,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,,1,,0,,0,0,0,,0,,0,,,1,
warl1254,1,Warlpiri,148,2,-20.1008,131.05,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,1,0,1,0,1,1,3,1,0,1,,0,0,0,1,0,,0,0,3,0,,1,0,,0,0,,,1,0,0,,,1,,0,,,,1,1,1,1,,,,0,0,1,0,,0,1,,1,0,0,,,,,0,,1,1,0,,,0,0,0,0,,0,,,,0,1,0,0,0,,0,,0,,0,,,,,0,,0,0,1,,1,,,,1,,,,,,,0,,,,,,1,,1,1,,0,,,,0,1,1,,,0,,,,,,0,0,0,,,,,0,,,1,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,
warl1255,1,Warlmanpa,148,2,-18.949,133.862,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,0,,,0,,,0,,,,0,0,1,0,0,,,,,,,0,,,0,,,,0,,,,,,,1,,,,,,,,1,0,,,,,,,,,,,,,0,,,0,,,,,0,,,0,,,,1,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,,,,,,,,0,,,,,,0,,,1,,,,1,0,,,1,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,0,1,,,,0,,,,
warl1256,1,Warluwara,148,2,-22.2909,138.738,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,,1,0,0,1,0,,0,0,2,0,,1,0,,0,0,,,0,0,1,,,,,0,,,,1,1,0,1,,,,,1,0,,,,0,,1,0,0,,,,,0,,1,1,0,,,0,0,0,0,,0,,,,0,1,0,0,0,,1,,1,,0,,,,,0,,0,0,1,,1,,,,1,,,,,,1,0,,,,,,0,,1,1,,,,,,0,1,0,,,0,,,1,,,0,0,0,,,,,0,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,,,,
waro1242,4,Waropen,13,2,-2.31142,136.633,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,,0,0,0,0,1,0,0,,0,,0,0,0,1,0,0,0,0,1,,2,1,0,,,,,1,0,0,1,,0,,0,,0,0,0,0,3,0,1,,,0,1,,0,0,0,,0,0,1,0,1,1,,0,0,0,0,0,0,0,1,,0,,,0,,0,1,0,0,,,0,1,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,,0,1,,,0,,0,,,,1,1,,,1,0,1,,1,,,1,0,,0,0,1,0,,1,,,1,0,1,1,0,1,1,,1,2,0,1,0,,,,,0,0,,0,,,,0,,,,0,,0,0,,1,0,1,0,0,0,0,0,0,0,1,,,0,
warr1255,1,Warrgamay,148,2,-18.5468,146.179,0,0,,0,,,0,,,3,,,0,0,0,,,,0,0,0,,,3,0,0,,0,,,0,,,,,,3,0,0,0,,,0,,,,,,,0,0,,,,,0,3,,,,,0,1,,,1,0,,0,,1,0,,0,,,,,,,,,1,1,,,0,0,,0,,,1,0,,0,,0,0,0,,,0,,0,,0,0,,,0,,,,0,0,1,0,0,,,1,0,0,0,0,,,0,,0,1,,,,0,1,0,0,,,0,0,,,1,,0,,0,,,1,1,,,,,,,0,,,,,0,0,0,,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
warr1258,1,Warrwa,144,2,-17.0965,123.971,0,1,0,0,0,1,1,1,1,3,1,0,0,1,0,0,0,0,1,1,0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,1,0,,0,1,0,1,0,0,,1,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,1,,0,0,0,,,,1,0,1,1,0,,1,,,,0,0,,1,,0,,,0,0,,0,1,0,0,0,,0,0,,1,,0,1,0,1,,0,0,,,1,,0,0,,0,0,,,0,,0,,,0,0,0,,,1,0,,0,1,,,0,,,0,1,,0,0,0,,0,0,,,,,0,,,0,0,,0,,1,,0,,,,,,,,,,0,
waru1264,1,Warrongo,148,2,-18.2496,144.37,0,0,1,0,0,,0,0,,3,,,0,0,0,,1,,,1,0,,,3,,0,,0,,,0,,,,,,2,0,,0,,0,0,,,,,,,,0,,,,,,3,0,,,,,1,,,1,0,,0,,1,0,1,0,,,,,,,,1,1,,,,0,0,,0,,,,0,,0,,0,0,0,,,1,1,0,,0,0,,,1,,,,0,0,0,,0,,,1,,,0,0,,,0,,0,1,,,,,1,1,,,,,0,1,0,1,,0,,,,,,1,,1,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
waru1265,1,Warumungu,148,2,-20.6479,134.375,0,1,0,0,1,1,0,0,0,3,1,1,1,1,0,0,0,0,1,1,0,1,1,3,1,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,1,0,0,3,1,0,0,1,0,1,0,0,1,,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,1,0,0,0,,1,0,1,0,0,0,1,0,0,0,0,1,0,,0,,0,1,0,0,,0,0,,1,0,,0,0,0,1,1,0,0,0,0,,,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,,0,0,,0,0,0,,1,,1,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,1,0,,0,,,,0,0
wash1253,3,Washo,-1,2,38.8184,-119.64,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,,,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,,0,0,1,0,1,1,,,,0,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,,0,1,1,,0,1,0,0,,,0,,1,0,,,,0,1,,0,0,0,,0,0,1,0,0,0,0,0,0,,0,,0,,1,,0,,0,0,,1,0,0,1,,1,,,,0,,,,0,,0,,1,,0,,0,,,,0,0,0,,0,0,0,0
wask1241,4,Waskia,141,2,-4.57978,145.979,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,2,1,0,1,,0,0,0,0,0,,0,0,2,,,1,0,,0,0,,,1,0,0,,,0,,1,,,,0,1,0,1,,,,,,0,,,,0,,1,1,0,,,,,0,,0,0,0,,,0,0,1,0,,0,,,,1,,,0,1,,1,,,,0,,,,,0,,,,1,,1,,,,0,,,,,,1,0,,,,,,1,,1,0,,,,,,0,1,1,,,1,,,1,,,1,1,1,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wath1238,1,Wathawurrung,148,2,-37.68777565,144.1013148,0,1,1,,0,,,0,,1,,,,0,0,,,,,,0,,,1,,0,,0,,,0,,,,,,2,0,0,0,,0,0,,,,,,,0,0,,,,,0,1,,,,,0,1,,,1,,,0,,0,0,,1,,,,,,,,,1,,,,,0,,,,,,0,,0,,,,0,,,1,,0,,0,1,,,,,,,,0,,,0,,,1,,,0,0,,,0,,0,,,,,,,0,,,,,0,1,0,0,,0,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
waur1244,5,Waurá,8,2,-13.296,-53.6971,0,0,0,0,0,0,1,1,1,1,,1,0,1,0,1,1,0,0,0,0,1,1,,0,0,1,0,1,0,0,1,0,0,0,,,0,0,0,0,0,1,1,,,1,0,0,,,0,,1,,,,1,1,0,0,,,,0,1,0,1,,0,,,1,0,0,,,,,1,,1,1,0,,,0,,0,0,,,,,,,1,0,0,,0,1,,1,,0,,,,,0,,0,1,0,,1,,,,,,,,,,1,0,,,,,,1,,,,,,,,,1,,,,,0,,,1,,,1,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,
wawa1246,0,Wawa,11,2,6.68974,11.7802,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,2,1,1,0,0,1,0,,0,0,0,0,1,0,0,,1,0,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,0,1,,,1,0
